Date,AAPL,AMZN,GOOG,META,MSFT,SPY
2017-09-14,36.86661148071289,49.61050033569336,45.87883758544922,169.6288604736328,68.26839447021484,217.91976928710938
2017-09-15,37.239288330078125,49.339500427246094,45.639793395996094,170.30355834960938,68.76142883300781,218.213134765625
2017-09-18,36.957462310791016,48.70949935913086,45.3774528503418,168.6862335205078,68.62448120117188,218.67727661132812
2017-09-19,36.971431732177734,48.49300003051758,45.715179443359375,171.1767120361328,68.88014221191406,218.89614868164062
2017-09-20,36.35186004638672,48.660499572753906,46.199703216552734,170.82940673828125,68.42361450195312,218.97496032714844
2017-09-21,35.72764205932617,48.23249816894531,46.24285125732422,169.7776641845703,67.75711059570312,218.38824462890625
2017-09-22,35.37825393676758,47.755001068115234,46.04844284057617,169.2120819091797,67.93970489501953,218.4320831298828
2017-09-25,35.066139221191406,46.989498138427734,45.67352294921875,161.60182189941406,66.88969421386719,217.9854278564453
2017-09-26,35.66939926147461,46.93000030517578,45.86643600463867,162.93141174316406,66.88969421386719,218.11680603027344
2017-09-27,35.92329025268555,47.54349899291992,46.83994674682617,166.37437438964844,67.42842102050781,218.9662322998047
2017-09-28,35.7020149230957,47.81999969482422,47.088401794433594,167.41619873046875,67.44664764404297,219.22897338867188
2017-09-29,35.89766311645508,48.067501068115234,47.56499481201172,169.53955078125,68.01274108886719,219.99957275390625
2017-10-02,35.825462341308594,47.95949935913086,47.27537155151367,168.15045166015625,68.12228393554688,220.9540557861328
2017-10-03,35.98151397705078,47.85499954223633,47.49952697753906,168.6366424560547,67.80277252197266,221.42691040039062
2017-10-04,35.74859619140625,48.272499084472656,47.19651794433594,167.1085968017578,68.19535827636719,221.68963623046875
2017-10-05,36.19347381591797,49.04249954223633,48.10307693481445,169.9066619873047,69.36406707763672,223.00314331054688
2017-10-06,36.172508239746094,49.479000091552734,48.54594039916992,170.88894653320312,69.39147186279297,222.74917602539062
2017-10-09,36.298301696777344,49.54949951171875,48.45220947265625,171.15684509277344,69.65619659423828,222.3814239501953
2017-10-10,36.3122673034668,49.36000061035156,48.23400115966797,170.25392150878906,69.65619659423828,222.96812438964844
2017-10-11,36.46366500854492,49.75,49.05972671508789,171.39498901367188,69.7749252319336,223.31842041015625
2017-10-12,36.33556365966797,50.04650115966797,48.98930358886719,171.2064666748047,70.41407775878906,222.98565673828125
2017-10-13,36.566158294677734,50.14699935913086,49.08104705810547,172.38722229003906,70.75188446044922,223.2571563720703
2017-10-16,37.239288330078125,50.31700134277344,49.19610595703125,173.1611328125,70.8979721069336,223.55484008789062
2017-10-17,37.37672424316406,50.45650100708008,49.20502853393555,174.7387237548828,70.84317779541016,223.7124786376953
2017-10-18,37.211334228515625,49.849998474121094,49.236270904541016,174.65939331054688,70.86146545410156,223.93141174316406
2017-10-19,36.33089065551758,49.330501556396484,48.821678161621094,173.20082092285156,71.1353530883789,223.99270629882812
2017-10-20,36.393795013427734,49.14550018310547,49.00764846801758,173.61753845214844,71.95709228515625,225.14854431152344
2017-10-23,36.37515640258789,48.314998626708984,48.0281982421875,169.93643188476562,71.97537231445312,224.27291870117188
2017-10-24,36.591773986816406,48.79499816894531,48.131839752197266,170.46231079101562,72.00275421142578,224.6669921875
2017-10-25,36.431053161621094,48.64550018310547,48.27020263671875,169.2716522216797,71.79275512695312,223.55484008789062
2017-10-26,36.66398620605469,48.621498107910156,48.232025146484375,169.30142211914062,71.91144561767578,223.84384155273438
2017-10-27,37.97764587402344,55.04750061035156,50.54850387573242,176.49497985839844,76.52233123779297,225.67396545410156
2017-10-30,38.83245086669922,55.54249954223633,50.441383361816406,178.46946716308594,76.59535217285156,224.83334350585938
2017-10-31,39.372840881347656,55.263999938964844,50.41807174682617,178.65798950195312,75.9471206665039,225.18362426757812
2017-11-01,38.87206268310547,55.183998107910156,50.85746765136719,181.23773193359375,75.9471206665039,225.4813690185547
2017-11-02,39.156227111816406,54.71099853515625,50.86143493652344,177.52685546875,76.741455078125,225.5689239501953
2017-11-03,40.17875289916992,55.58000183105469,51.203617095947266,177.52685546875,76.8236312866211,226.322021484375
2017-11-06,40.586368560791016,56.03300094604492,50.87730407714844,178.76712036132812,77.12493896484375,226.6723175048828
2017-11-07,40.7167854309082,56.15850067138672,51.24577331542969,178.84649658203125,76.94231414794922,226.5147247314453
